ID	weeks	osp_id	yy	year	month	zone	port	date	sam_per	tot_catch	sampled	ad_clip	gsi_samp	samprate	ad_rate	gsi_rate	spp	fl_mm	tl_in	fishery	HZ	NumMiss	Max.RepU.1	Max.Prob.1	Max.RepU.2	Max.Prpb.2	Max.RepU.3	Max.Prob.3	AssignedTo	NumLoci	ObsLogL	zScore	FractionSimmedGreater	weeknum	monthnum	monthname	headtag	cwtcode	brdyr	runame	stockname	hatchery	reartype	prodfct
T040860	20	02-E290	2	2002	7	FB	FTB	2002-07-07	13	4074	1071	45	38	0.26	0.04	0.04	1	968	40.7	2	0.378947368421053	0	CentralValleyfa	0.99430541	CentralValleysp	0.00569427	DeschutesRfa	3.2e-07	CentralValleyfa--Butte_Cr_fa	95	-35.646137	-0.525035	0.2842	20	7	July								
T040861	20	02-E291	2	2002	7	FB	FTB	2002-07-07	13	4074	1071	45	38	0.26	0.04	0.04	1	926	39	2	0.393617021276596	1	CentralValleyfa	0.9926725	CentralValleysp	0.0073275	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-37.537325	-1.61135	0.0623	20	7	July								
T040862	20	02-E293	2	2002	7	FB	FTB	2002-07-07	13	4074	1071	45	38	0.26	0.04	0.04	1	780	33	2	0.402298850574713	8	CentralValleyfa	0.86165685	CentralValleysp	0.13834315	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	87	-33.435419	-1.055627	0.1452	20	7	July								
T040864	6	02-F001	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	860	36.3	2	0.347368421052632	0	CentralValleyfa	0.98358351	CentralValleysp	0.01641649	CentralValleywi	0	CentralValleyfa--Battle_Cr	95	-33.205688	0.621014	0.7202	6	3	March								
T040865	6	02-F002	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	776	32.9	2	0.4	0	CentralValleyfa	0.99666017	CentralValleysp	0.00333983	CentralValleywi	0	CentralValleyfa--Feather_H_sp	95	-33.743758	0.418546	0.6456	6	3	March								
T040866	6	02-F003	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	695	29.5	2	0.368421052631579	0	CentralValleyfa	0.99934029	CentralValleysp	0.00065971	CentralValleywi	0	CentralValleyfa--Battle_Cr	95	-32.056953	1.146727	0.8812	6	3	March								
T040867	6	02-F004	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	718	30.5	2	0.315789473684211	0	CentralValleysp	0.79371597	CentralValleyfa	0.20628403	CentralValleywi	0	CentralValleysp--Mill_Cr_sp	95	-34.682655	4.3e-05	0.4764	6	3	March								
T040868	6	02-F005	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	715	30.4	2	0.326315789473684	0	CentralValleyfa	0.98408456	CentralValleysp	0.01591544	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.411745	0.052611	0.5011	6	3	March								
T040869	6	02-F006	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	731	31	2	0.488636363636364	7	CentralValleysp	0.62319479	CentralValleyfa	0.37680521	CentralValleywi	0	CentralValleyfa--Battle_Cr	88	-30.704321	0.55815	0.6986	6	3	March								
T040870	6	02-F007	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	745	31.6	2	0.357894736842105	0	CentralValleyfa	0.99954256	CentralValleysp	0.00045744	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-38.486018	-1.788414	0.0447	6	3	March								
T040871	6	02-F008	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	685	29.1	2	0.368421052631579	0	CentralValleyfa	0.98975659	CentralValleysp	0.01024341	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	95	-35.565668	-0.553342	0.2788	6	3	March								
T040872	6	02-F009	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	685	29.1	2	0.284090909090909	7	CentralValleyfa	0.99055063	CentralValleysp	0.00944937	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	88	-37.165907	-2.581253	0.008	6	3	March								
T040873	6	02-F010	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	725	30.8	2	0.33695652173913	3	CentralValleyfa	0.97931554	CentralValleysp	0.02068446	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	92	-32.659352	0.221138	0.568	6	3	March								
T040874	6	02-F011	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	735	31.2	2	0.382978723404255	1	CentralValleyfa	0.9804174	CentralValleysp	0.01958258	DeschutesRfa	1e-08	CentralValleyfa--Feather_H_sp	94	-32.218147	0.933908	0.8239	6	3	March								
T040875	6	02-F012	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	708	30.1	2	0.391304347826087	3	CentralValleyfa	0.98506288	CentralValleysp	0.01493712	CentralValleywi	0	CentralValleyfa--Feather_H_sp	92	-31.291094	1.061242	0.858	6	3	March								
T040876	6	02-F013	2	2002	3	MO	MON	2002-03-31	6	2779	616	0	95	0.22	0	0.15	1	731	31	1	0.319148936170213	1	CentralValleyfa	0.91672539	CentralValleysp	0.08327461	CentralValleywi	0	CentralValleyfa--Sacramento_R_lf	94	-32.71941	0.589928	0.7134	6	3	March								
T040877	6	02-F014	2	2002	4	MO	SCR	2002-04-05	7	19449	3954	279	59	0.2	0.07	0.01	1	710	30.1	2	0.393617021276596	1	CentralValleyfa	0.99990121	CentralValleysp	9.879e-05	CentralValleywi	0	CentralValleyfa--Battle_Cr	94	-35.175219	-0.452738	0.3101	6	4	April								
T040878	6	02-F015	2	2002	4	MO	SCR	2002-04-05	7	19449	3954	279	59	0.2	0.07	0.01	1	756	32	2	0.468085106382979	1	CentralValleyfa	0.90283736	CentralValleysp	0.09716264	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-33.806552	0.301585	0.5995	6	4	April								
T040879	6	02-F017	2	2002	4	MO	SCR	2002-04-05	7	19449	3954	279	59	0.2	0.07	0.01	1	671	28.5	2	0.329787234042553	1	CentralValleyfa	0.99540392	CentralValleysp	0.00459608	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-31.395281	1.300956	0.9131	6	4	April								
T040880	6	02-F022	2	2002	4	MO	SCR	2002-04-05	7	19449	3954	279	59	0.2	0.07	0.01	1	707	30	2	0.308510638297872	1	CentralValleyfa	0.99794548	CentralValleysp	0.00205442	LColumbiaRfa	4e-08	CentralValleyfa--Butte_Cr_fa	94	-30.934911	1.427015	0.9343	6	4	April								
T040881	6	02-F026	2	2002	4	MO	SCR	2002-04-05	7	19449	3954	279	59	0.2	0.07	0.01	1	736	31.2	2	0.442105263157895	0	CentralValleyfa	0.74736255	CentralValleysp	0.25263744	DeschutesRfa	1e-08	CentralValleyfa--Battle_Cr	95	-39.605608	-2.318934	0.0149	6	4	April								
T040882	6	02-F033	2	2002	4	MO	MOS	2002-04-06	7	19449	3954	279	59	0.2	0.07	0.01	1	746	31.6	2	0.393617021276596	1	CentralValleyfa	0.99786203	CentralValleysp	0.00213797	CentralValleywi	0	CentralValleyfa--Feather_H_sp	94	-40.789593	-3.07061	0.0031	6	4	April								
T040883	7	02-F040	2	2002	4	MO	SCR	2002-04-07	7	19449	3954	279	59	0.2	0.07	0.01	1	750	31.8	2	0.336842105263158	0	CentralValleyfa	0.99836054	CentralValleysp	0.00163946	CentralValleywi	0	CentralValleyfa--Feather_H_sp	95	-34.09488	0.245144	0.5776	7	4	April								
T040884	7	02-F041	2	2002	4	MO	SCR	2002-04-07	7	19449	3954	279	59	0.2	0.07	0.01	1	752	31.9	2	0.351063829787234	1	CentralValleyfa	0.99946805	CentralValleysp	0.00053195	CentralValleywi	0	CentralValleyfa--Battle_Cr	94	-35.57174	-0.661085	0.2466	7	4	April								
T040885	7	02-F042	2	2002	4	MO	SCR	2002-04-07	7	19449	3954	279	59	0.2	0.07	0.01	1	735	31.2	2	0.305263157894737	0	CentralValleyfa	0.98953297	CentralValleysp	0.01046703	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	95	-36.219966	-0.84318	0.1941	7	4	April								
T040886	7	02-F044	2	2002	4	MO	SCR	2002-04-07	7	19449	3954	279	59	0.2	0.07	0.01	1	712	30.2	2	0.431578947368421	0	CentralValleyfa	0.99863047	CentralValleysp	0.00136953	CentralValleywi	0	CentralValleyfa--Feather_H_sp	95	-30.830263	1.767218	0.9733	7	4	April								
T040887	7	02-F045	2	2002	4	MO	SCR	2002-04-07	7	19449	3954	279	59	0.2	0.07	0.01	1	734	31.1	2	0.376344086021505	2	CentralValleyfa	0.99417673	CentralValleysp	0.00581828	LColumbiaRsp	4.11e-06	CentralValleyfa--Feather_H_sp	93	-35.323796	-0.674642	0.2395	7	4	April								
T040888	7	02-F047	2	2002	4	MO	SCR	2002-04-07	7	19449	3954	279	59	0.2	0.07	0.01	1	810	34.2	2	0.329787234042553	1	CentralValleyfa	0.87346064	CentralValleysp	0.12653936	CentralValleywi	0	CentralValleyfa--Battle_Cr	94	-38.862464	-2.163804	0.0212	7	4	April								
T040890	10	02-F060	2	2002	5	BB	BOD	2002-05-02	9	5201	1796	130	48	0.35	0.07	0.03	1	665	28.3	1	0.461538461538462	17	CentralValleyfa	0.99992937	CentralValleysp	7.042e-05	CaliforniaCoast	1.4e-07	CentralValleyfa--Mokelumne_R_fa	78	-27.102174	0.605627	0.7164	10	5	May								
T040891	11	02-F066	2	2002	5	BB	BOD	2002-05-11	9	5201	1796	130	48	0.35	0.07	0.03	1	897	37.8	1	0.466666666666667	20	CentralValleyfa	0.98878794	CentralValleysp	0.01121206	CentralValleywi	0	CentralValleyfa--Battle_Cr	75	-24.045521	1.31536	0.9141	11	5	May								
T040892	13	02-F071	2	2002	5	SF	PRI	2002-05-22	10	7988	1796	135	62	0.22	0.08	0.03	1	482	20.8	1	0.347368421052632	0	CentralValleyfa	0.99998293	CentralValleysp	1.706e-05	CentralValleywi	0	CentralValleyfa--Feather_H_sp	95	-37.381855	-1.24704	0.112	13	5	May								
T040893	13	02-F074	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	930	39.2	2	0.433333333333333	5	CentralValleyfa	0.99653296	CentralValleysp	0.00346704	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	90	-32.137602	0.263779	0.5883	13	5	May								
T040894	13	02-F075	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	752	31.9	2	0.326315789473684	0	CentralValleyfa	0.99993912	CentralValleysp	6.088e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.467305	-0.434461	0.3185	13	5	May								
T040895	13	02-F080	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	815	34.4	2	0.336842105263158	0	CentralValleyfa	0.99997327	CentralValleysp	2.673e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.144564	0.175082	0.5523	13	5	May								
T040896	13	02-F081	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	745	31.6	2	0.372340425531915	1	CentralValleyfa	0.99980784	CentralValleysp	0.00019216	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-32.509264	0.71739	0.7592	13	5	May								
T040898	13	02-F083	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	700	29.7	2	0.446808510638298	1	CentralValleyfa	0.98370213	CentralValleysp	0.01629787	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-34.779769	-0.322821	0.3569	13	5	May								
T040899	13	02-F084	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	780	33	1	0.368421052631579	0	CentralValleysp	0.95611922	CentralValleyfa	0.04388078	CentralValleywi	0	CentralValleysp--UpperSacramento_R_sp	95	-34.748756	-0.142265	0.4266	13	5	May								
T040900	13	02-F085	2	2002	5	FB	SHC	2002-05-24	10	2584	692	53	73	0.27	0.08	0.11	1	719	30.5	1	0.351063829787234	1	CentralValleysp	0.81103892	CentralValleyfa	0.18896094	DeschutesRfa	1.3e-07	CentralValleysp--UpperSacramento_R_sp	94	-34.056434	0.00243	0.4826	13	5	May								
T040901	13	02-F090	2	2002	5	FB	SHC	2002-05-25	10	2584	692	53	73	0.27	0.08	0.11	1	926	39	2	0.348837209302326	9	CentralValleyfa	0.99912681	CentralValleysp	0.00087317	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	86	-33.145403	-0.945274	0.1696	13	5	May								
T040903	13	02-F092	2	2002	5	FB	SHC	2002-05-25	10	2584	692	53	73	0.27	0.08	0.11	1	878	37	2	0.378947368421053	0	CentralValleyfa	0.99568087	CentralValleysp	0.00431913	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.609063	-0.50214	0.2937	13	5	May								
T040904	13	02-F093	2	2002	5	FB	SHC	2002-05-25	10	2584	692	53	73	0.27	0.08	0.11	1	780	33	2	0.442105263157895	0	CentralValleyfa	0.99980958	CentralValleysp	0.00019042	CentralValleywi	0	CentralValleyfa--Feather_H_sp	95	-32.980107	0.735614	0.7639	13	5	May								
T040905	13	02-F094	2	2002	5	FB	SHC	2002-05-25	10	2584	692	53	73	0.27	0.08	0.11	1	774	32.8	2	0.389473684210526	0	CentralValleyfa	0.99937718	CentralValleysp	0.00062276	DeschutesRfa	6e-08	CentralValleyfa--Butte_Cr_fa	95	-36.647248	-0.971179	0.1594	13	5	May								
T040906	13	02-F095	2	2002	5	FB	SHC	2002-05-25	10	2584	692	53	73	0.27	0.08	0.11	1	775	32.8	2	0.351063829787234	1	CentralValleyfa	0.999406	CentralValleysp	0.000594	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-34.226217	0.105118	0.518	13	5	May								
T040907	14	02-F100	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	786	33.3	2	0.4	0	CentralValleyfa	0.99981919	CentralValleysp	0.00018081	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-32.565759	0.874429	0.8038	14	5	May								
T040908	14	02-F101	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	811	34.3	2	0.347368421052632	0	CentralValleyfa	0.99984289	CentralValleysp	0.0001571	EVancouverIs	1e-08	CentralValleyfa--Butte_Cr_fa	95	-34.325265	0.065741	0.5122	14	5	May								
T040909	14	02-F102	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	972	40.9	2	0.357894736842105	0	CentralValleyfa	0.99621743	CentralValleysp	0.00378257	CentralValleywi	0	CentralValleyfa--Feather_H_fa	95	-32.740228	0.852411	0.8002	14	5	May								
T040910	14	02-F103	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	807	34.1	1	0.315789473684211	0	CentralValleyfa	0.99766116	CentralValleysp	0.00233884	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.152719	-0.296431	0.3683	14	5	May								
T040911	14	02-F104	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	700	29.7	1	0.382978723404255	1	CentralValleyfa	0.70224752	CentralValleysp	0.29775248	CentralValleywi	0	CentralValleyfa--Feather_H_fa	94	-34.365632	-0.027318	0.4684	14	5	May								
T040912	14	02-F105	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	715	30.4	1	0.326315789473684	0	CentralValleyfa	0.99791401	CentralValleysp	0.00208599	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.034256	0.224879	0.566	14	5	May								
T040913	14	02-F110	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	818	34.6	2	0.389473684210526	0	CentralValleyfa	0.99943689	CentralValleysp	0.00056311	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-30.85764	1.657907	0.9622	14	5	May								
T040915	14	02-F112	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	896	37.8	2	0.425	15	CentralValleyfa	0.99690219	CentralValleysp	0.00309781	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	80	-26.725445	1.10526	0.8723	14	5	May								
T040916	14	02-F113	2	2002	5	FB	SHC	2002-05-29	10	2584	692	53	73	0.27	0.08	0.11	1	828	35	2	0.410526315789474	0	CentralValleyfa	0.99997526	CentralValleysp	2.474e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-32.67635	0.841921	0.797	14	5	May								
T040917	14	02-F114	2	2002	5	FB	SHC	2002-05-30	10	2584	692	53	73	0.27	0.08	0.11	1	776	32.9	1	0.442105263157895	0	CentralValleyfa	0.9740254	CentralValleysp	0.02597053	DeschutesRfa	3.84e-06	CentralValleyfa--Feather_H_fa	95	-34.529818	0.000969	0.4787	14	5	May								
T040918	14	02-F115	2	2002	5	FB	SHC	2002-05-30	10	2584	692	53	73	0.27	0.08	0.11	1	815	34.4	1	0.455696202531646	16	CentralValleyfa	0.99880583	CentralValleysp	0.00119404	DeschutesRfa	1.1e-07	CentralValleyfa--Butte_Cr_fa	79	-24.479223	1.585037	0.9564	14	5	May								
T040919	14	02-F120	2	2002	5	FB	SHC	2002-05-30	10	2584	692	53	73	0.27	0.08	0.11	1	854	36	2	0.389473684210526	0	CentralValleyfa	0.99988757	CentralValleysp	0.00011242	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	95	-33.724147	0.357814	0.6237	14	5	May								
T040920	14	02-F121	2	2002	5	FB	SHC	2002-05-30	10	2584	692	53	73	0.27	0.08	0.11	1	726	30.8	2	0.493506493506494	18	KlamathR	0.55647344	RogueR	0.43939555	CentralValleyfa	0.00217421	KlamathR--Klamath_IGH_fa	77	-28.666631	-1.359679	0.0933	14	5	May								
T040921	14	02-F122	2	2002	5	FB	SHC	2002-05-30	10	2584	692	53	73	0.27	0.08	0.11	1	736	31.2	2	0.326315789473684	0	CentralValleyfa	0.97311278	CentralValleysp	0.02688721	DeschutesRfa	1e-08	CentralValleyfa--Butte_Cr_fa	95	-36.149283	-0.720561	0.2289	14	5	May								
T040922	14	02-F123	2	2002	5	FB	SHC	2002-05-30	10	2584	692	53	73	0.27	0.08	0.11	1	839	35.4	2	0.389473684210526	0	CentralValleyfa	0.99974191	CentralValleysp	0.00025514	LColumbiaRsp	1.25e-06	CentralValleyfa--Butte_Cr_fa	95	-37.827407	-1.533082	0.0687	14	5	May								
T040923	15	02-F125	2	2002	6	FB	SHC	2002-06-04	11	2924	660	33	42	0.23	0.05	0.06	1	854	36	2	0.315789473684211	0	CentralValleyfa	0.99956897	CentralValleysp	0.00043103	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.37751	0.051675	0.4982	15	6	June								
T040924	15	02-F126	2	2002	6	FB	SHC	2002-06-04	11	2924	660	33	42	0.23	0.05	0.06	1	781	33.1	2	0.340659340659341	4	CentralValleyfa	0.80740914	CentralValleysp	0.19259065	DeschutesRfa	2.1e-07	CentralValleyfa--Butte_Cr_fa	91	-37.134509	-2.022639	0.0308	15	6	June								
T040925	15	02-F127	2	2002	6	FB	SHC	2002-06-04	11	2924	660	33	42	0.23	0.05	0.06	1	869	36.7	1	0.363636363636364	7	CentralValleyfa	0.9686771	CentralValleysp	0.0313229	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	88	-33.257455	-0.697943	0.2336	15	6	June								
T040926	15	02-F132	2	2002	6	FB	SHC	2002-06-04	11	2924	660	33	42	0.23	0.05	0.06	1	801	33.9	2	0.494736842105263	0	CentralValleyfa	0.93770744	CentralValleysp	0.06229256	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-35.615775	-0.504157	0.296	15	6	June								
T040927	15	02-F133	2	2002	6	FB	SHC	2002-06-04	11	2924	660	33	42	0.23	0.05	0.06	1	742	31.5	2	0.319148936170213	1	CentralValleyfa	0.99856547	CentralValleysp	0.00143452	CentralValleywi	1e-08	CentralValleyfa--Feather_H_fa	94	-33.578614	0.245018	0.5809	15	6	June								
T040928	16	02-F136	2	2002	6	SF	PRI	2002-06-12	11	6955	1863	124	46	0.27	0.07	0.02	1	702	29.8	1	0.315789473684211	0	CentralValleyfa	0.95447416	CentralValleysp	0.04552584	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-36.938028	-1.107081	0.1351	16	6	June								
T040929	16	02-F137	2	2002	6	SF	PRI	2002-06-12	11	6955	1863	124	46	0.27	0.07	0.02	1	465	20.1	1	0.421052631578947	0	CentralValleyfa	0.99998367	CentralValleysp	1.632e-05	DeschutesRfa	1e-08	CentralValleyfa--Mokelumne_R_fa	95	-34.099874	0.232818	0.5785	16	6	June								
T040930	16	02-F150	2	2002	6	FB	SHC	2002-06-14	11	2924	660	33	42	0.23	0.05	0.06	1	725	30.8	2	0.397727272727273	7	CentralValleysp	0.99710581	CentralValleyfa	0.00289419	CentralValleywi	0	CentralValleysp--Mill_Cr_sp	88	-33.011481	-0.365826	0.3404	16	6	June								
T040931	16	02-F151	2	2002	6	FB	SHC	2002-06-14	11	2924	660	33	42	0.23	0.05	0.06	1	734	31.1	2	0.387096774193548	2	CentralValleyfa	0.99949415	CentralValleysp	0.00050585	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	93	-33.843348	0.090776	0.51	16	6	June								
T040932	16	02-F154	2	2002	6	FB	SHC	2002-06-14	11	2924	660	33	42	0.23	0.05	0.06	1	941	39.6	2	0.372340425531915	1	RogueR	0.87335817	NCaliforniaSOregonCoast	0.11586548	MidOregonCoast	0.01075083	RogueR--Applegate_Cr	94	-32.354202	0.782897	0.7771	16	6	June								
T040933	16	02-F155	2	2002	6	FB	SHC	2002-06-14	11	2924	660	33	42	0.23	0.05	0.06	1	667	28.4	2	0.361702127659574	1	CentralValleysp	0.92791446	CentralValleyfa	0.07208554	CentralValleywi	0	CentralValleysp--Mill_Cr_sp	94	-37.192582	-1.33756	0.0957	16	6	June								
T040934	16	02-F156	2	2002	6	FB	SHC	2002-06-14	11	2924	660	33	42	0.23	0.05	0.06	1	674	28.7	2	0.347368421052632	0	CentralValleysp	0.89281664	CentralValleyfa	0.10693327	DeschutesRfa	0.00023315	CentralValleysp--Mill_Cr_sp	95	-33.467478	0.560076	0.7025	16	6	June								
T040935	16	02-F162	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	918	38.7	2	0.315789473684211	0	CentralValleyfa	0.99388231	CentralValleysp	0.00611768	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-37.377572	-1.297881	0.1026	16	6	June								
T040936	16	02-F163	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	956	40.2	2	0.451612903225806	2	CentralValleyfa	0.65740214	CentralValleysp	0.34257677	EVancouverIs	5.62e-06	CentralValleyfa--Butte_Cr_fa	93	-37.901764	-1.922623	0.0338	16	6	June								
T040937	16	02-F170	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	710	30.1	2	0.344086021505376	2	CentralValleyfa	0.99457551	CentralValleysp	0.00542431	DeschutesRfa	1.2e-07	CentralValleyfa--Butte_Cr_fa	93	-35.272577	-0.741741	0.2238	16	6	June								
T040938	16	02-F171	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	656	27.9	2	0.418604651162791	9	CentralValleyfa	0.83896176	CentralValleysp	0.16103185	DeschutesRfa	5.41e-06	CentralValleyfa--Butte_Cr_fa	86	-35.202148	-1.852081	0.0414	16	6	June								
T040939	16	02-F174	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	721	30.6	2	0.347368421052632	0	CentralValleyfa	0.99995885	CentralValleysp	4.115e-05	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	95	-34.523157	0.002413	0.4772	16	6	June								
T040940	16	02-F175	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	836	35.3	2	0.329787234042553	1	KlamathR	1	CentralValleysp	0	CentralValleyfa	0	KlamathR--Trinity_H_sp	94	-29.630325	0.158204	0.5457	16	6	June								
T040941	16	02-F176	2	2002	6	FB	SHC	2002-06-15	11	2924	660	33	42	0.23	0.05	0.06	1	754	31.9	2	0.321428571428571	11	CaliforniaCoast	0.99721759	NCaliforniaSOregonCoast	0.00276877	MidOregonCoast	1.248e-05	CaliforniaCoast--Eel_R	84	-28.512918	-0.167483	0.4114	16	6	June								
T040942	17	02-F180	2	2002	6	FB	SHC	2002-06-20	12	5712	1538	68	68	0.27	0.04	0.04	1	826	34.9	2	0.393617021276596	1	CentralValleyfa	0.99779514	CentralValleysp	0.00220484	LColumbiaRsp	2e-08	CentralValleyfa--Mill_Cr_fa	94	-36.265024	-1.061475	0.1474	17	6	June								
T040943	17	02-F181	2	2002	6	FB	SHC	2002-06-20	12	5712	1538	68	68	0.27	0.04	0.04	1	810	34.2	2	0.315789473684211	0	CentralValleyfa	0.99466144	CentralValleysp	0.00533856	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	95	-34.702348	-0.161521	0.4209	17	6	June								
T040944	17	02-F184	2	2002	6	FB	SHC	2002-06-20	12	5712	1538	68	68	0.27	0.04	0.04	1	785	33.2	1	0.231578947368421	0	KlamathR	0.99999967	NCaliforniaSOregonCoast	1.6e-07	RogueR	1.6e-07	KlamathR--Trinity_H_sp	95	-34.455783	-1.758372	0.0469	17	6	June								
T040945	18	02-F185	2	2002	6	SF	PRI	2002-06-25	12	11000	3373	196	64	0.31	0.06	0.02	1	824	34.8	1	0.414893617021277	1	CentralValleyfa	0.99971749	CentralValleysp	0.00028251	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	94	-35.429448	-0.681078	0.238	18	6	June								
T040946	18	02-F186	2	2002	6	SF	PRI	2002-06-25	12	11000	3373	196	64	0.31	0.06	0.02	1	791	33.5	1	0.478723404255319	1	CentralValleyfa	0.99988715	CentralValleysp	0.00011284	CentralValleywi	0	CentralValleyfa--Mill_Cr_fa	94	-34.234624	-0.117569	0.4345	18	6	June								
T040947	19	02-F211	2	2002	7	BB	BOD	2002-07-03	13	17058	3989	256	64	0.23	0.06	0.02	1	569	24.4	1	0.442105263157895	0	CentralValleyfa	0.99996411	CentralValleysp	3.573e-05	SPugetSound	9e-08	CentralValleyfa--Butte_Cr_fa	95	-34.713528	-0.091544	0.4403	19	7	July								
T040948	19	02-F218	2	2002	7	BB	BOD	2002-07-06	13	17058	3989	256	64	0.23	0.06	0.02	1	743	31.5	2	0.404255319148936	1	CentralValleyfa	0.99888833	CentralValleysp	0.00111167	CentralValleywi	0	CentralValleyfa--Butte_Cr_fa	94	-34.412552	-0.173267	0.4117	19	7	July								
T040949	19	02-F227	2	2002	7	BB	BOD	2002-07-06	13	17058	3989	256	64	0.23	0.06	0.02	1	912	38.4	1	0.318681318681319	4	CentralValleyfa	0.99985856	CentralValleysp	0.00014141	LColumbiaRsp	3e-08	CentralValleyfa--Butte_Cr_fa	91	-31.591813	0.67572	0.7404	19	7	July								
T040950	21	02-F230	2	2002	7	BB	BOD	2002-07-18	14	17247	4827	300	46	0.28	0.06	0.01	1	775	32.8	2	0.315789473684211	0	CentralValleyfa	0.98200006	CentralValleysp	0.01799994	CentralValleywi	0	CentralValleyfa--Feather_H_fa	95	-38.327555	-1.707797	0.0478	21	7	July								
